match_id,date,venue,innings,batting_team,bowling_team,over,ball,over_ball,batsman,non_striker,bowler,runs_batsman,extras,total_runs,is_wicket,dismissal_type,current_score,wickets,ball_number,balls_left,innings_total,first_total,is_chasing,required_runs,required_rr,current_rr,pressure_index,runs_last_6,runs_last_12,player_runs_match,form_5,runs,balls,outs,vs_sr,vs_avg,bowler_type,venue_avg,runs_next_36,target_50
1216502.json,2020-10-31,Sharjah Cricket Stadium,2,Sunrisers Hyderabad,Royal Challengers Bangalore,13,3,13.3,JO Holder,Abhishek Sharma,Navdeep Saini,4,0,4,0,,106,4,85,35,121,120,1,14,2.4,7.482352941176471,0.32075471698113206,17.0,21.0,26,26.0,21,10,0,210.0,21.0,pace,1.1261682242990654,44.0,0
1216502.json,2020-10-31,Sharjah Cricket Stadium,2,Sunrisers Hyderabad,Royal Challengers Bangalore,13,4,13.4,JO Holder,Abhishek Sharma,Navdeep Saini,0,2,2,0,,108,4,86,34,121,120,1,12,2.1176470588235294,7.534883720930233,0.28104575163398693,13.0,22.0,26,26.0,21,10,0,210.0,21.0,pace,1.1261682242990654,50.0,1
1216502.json,2020-10-31,Sharjah Cricket Stadium,2,Sunrisers Hyderabad,Royal Challengers Bangalore,13,5,13.5,Abhishek Sharma,JO Holder,Navdeep Saini,6,0,6,0,,114,4,87,33,121,120,1,6,1.0909090909090908,7.862068965517241,0.13875598086124402,19.0,27.0,8,7.5,6,2,1,300.0,6.0,pace,1.1261682242990654,50.0,1
1216502.json,2020-10-31,Sharjah Cricket Stadium,2,Sunrisers Hyderabad,Royal Challengers Bangalore,13,6,13.6,Abhishek Sharma,JO Holder,Navdeep Saini,0,0,0,1,caught,114,5,88,32,121,120,1,6,1.125,7.772727272727273,0.14473684210526314,18.0,27.0,8,7.5,6,2,1,300.0,6.0,pace,1.1261682242990654,51.0,1
1216502.json,2020-10-31,Sharjah Cricket Stadium,2,Sunrisers Hyderabad,Royal Challengers Bangalore,13,7,13.7,JO Holder,Abdul Samad,Navdeep Saini,1,0,1,0,,115,5,89,31,121,120,1,5,0.9677419354838709,7.752808988764045,0.12482468443197756,19.0,28.0,26,26.0,21,10,0,210.0,21.0,pace,1.1261682242990654,56.0,1
1216502.json,2020-10-31,Sharjah Cricket Stadium,2,Sunrisers Hyderabad,Royal Challengers Bangalore,14,1,14.1,JO Holder,Abdul Samad,YS Chahal,6,0,6,0,,121,5,90,30,121,120,1,-1,-0.2,8.066666666666666,-0.024793388429752067,19.0,34.0,26,26.0,10,6,0,166.66666666666669,10.0,spin,1.1261682242990654,55.0,1
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,0,1,0.1,D Padikkal,AJ Finch,B Kumar,0,0,0,0,,0,0,1,119,163,163,0,163,8.218487394957984,0.0,inf,0.0,0.0,56,56.0,15,25,1,60.0,15.0,pace,1.2845528455284554,0.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,0,2,0.2,D Padikkal,AJ Finch,B Kumar,0,0,0,0,,0,0,2,118,163,163,0,163,8.288135593220339,0.0,inf,0.0,0.0,56,56.0,15,25,1,60.0,15.0,pace,1.2845528455284554,1.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,0,3,0.3,D Padikkal,AJ Finch,B Kumar,0,1,1,0,,1,0,3,117,163,163,0,162,8.307692307692308,2.0,4.153846153846154,1.0,1.0,56,56.0,15,25,1,60.0,15.0,pace,1.2845528455284554,1.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,0,4,0.4,D Padikkal,AJ Finch,B Kumar,0,0,0,0,,1,0,4,116,163,163,0,162,8.379310344827587,1.5,5.586206896551725,1.0,1.0,56,56.0,15,25,1,60.0,15.0,pace,1.2845528455284554,2.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,0,5,0.5,D Padikkal,AJ Finch,B Kumar,1,0,1,0,,2,0,5,115,163,163,0,161,8.4,2.4,3.5000000000000004,2.0,2.0,56,56.0,15,25,1,60.0,15.0,pace,1.2845528455284554,2.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,0,6,0.6,AJ Finch,D Padikkal,B Kumar,0,0,0,0,,2,0,6,114,163,163,0,161,8.473684210526315,2.0,4.2368421052631575,2.0,2.0,29,29.0,2,4,0,50.0,2.0,pace,1.2845528455284554,2.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,0,7,0.7,AJ Finch,D Padikkal,B Kumar,0,0,0,0,,2,0,7,113,163,163,0,161,8.548672566371682,1.7142857142857142,4.986725663716815,2.0,2.0,29,29.0,2,4,0,50.0,2.0,pace,1.2845528455284554,6.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,1,1,1.1,D Padikkal,AJ Finch,Sandeep Sharma,4,0,4,0,,6,0,8,112,163,163,0,157,8.410714285714285,4.5,1.8690476190476188,6.0,6.0,56,56.0,16,18,1,88.88888888888889,16.0,pace,1.2845528455284554,6.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,1,2,1.2,D Padikkal,AJ Finch,Sandeep Sharma,0,0,0,0,,6,0,9,111,163,163,0,157,8.486486486486486,4.0,2.1216216216216215,5.0,6.0,56,56.0,16,18,1,88.88888888888889,16.0,pace,1.2845528455284554,10.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,1,3,1.3,D Padikkal,AJ Finch,Sandeep Sharma,4,0,4,0,,10,0,10,110,163,163,0,153,8.345454545454546,6.0,1.3909090909090909,9.0,10.0,56,56.0,16,18,1,88.88888888888889,16.0,pace,1.2845528455284554,12.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,1,4,1.4,D Padikkal,AJ Finch,Sandeep Sharma,2,0,2,0,,12,0,11,109,163,163,0,151,8.311926605504587,6.545454545454546,1.2698776758409784,10.0,12.0,56,56.0,16,18,1,88.88888888888889,16.0,pace,1.2845528455284554,13.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,1,5,1.5,D Padikkal,AJ Finch,Sandeep Sharma,1,0,1,0,,13,0,12,108,163,163,0,150,8.333333333333334,6.5,1.2820512820512822,11.0,13.0,56,56.0,16,18,1,88.88888888888889,16.0,pace,1.2845528455284554,13.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,1,6,1.6,AJ Finch,D Padikkal,Sandeep Sharma,0,0,0,0,,13,0,13,107,163,163,0,150,8.41121495327103,6.0,1.4018691588785048,11.0,13.0,29,29.0,9,9,0,100.0,9.0,pace,1.2845528455284554,13.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,2,1,2.1,D Padikkal,AJ Finch,B Kumar,0,0,0,0,,13,0,14,106,163,163,0,150,8.490566037735848,5.571428571428571,1.5239477503628445,7.0,13.0,56,56.0,15,25,1,60.0,15.0,pace,1.2845528455284554,13.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,2,2,2.2,D Padikkal,AJ Finch,B Kumar,0,0,0,0,,13,0,15,105,163,163,0,150,8.571428571428571,5.2,1.6483516483516483,7.0,12.0,56,56.0,15,25,1,60.0,15.0,pace,1.2845528455284554,17.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,2,3,2.3,D Padikkal,AJ Finch,B Kumar,4,0,4,0,,17,0,16,104,163,163,0,146,8.423076923076923,6.375,1.3212669683257918,7.0,16.0,56,56.0,15,25,1,60.0,15.0,pace,1.2845528455284554,18.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,2,4,2.4,D Padikkal,AJ Finch,B Kumar,1,0,1,0,,18,0,17,103,163,163,0,145,8.446601941747572,6.352941176470588,1.3295577130528586,6.0,16.0,56,56.0,15,25,1,60.0,15.0,pace,1.2845528455284554,20.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,2,5,2.5,AJ Finch,D Padikkal,B Kumar,2,0,2,0,,20,0,18,102,163,163,0,143,8.411764705882353,6.666666666666667,1.261764705882353,7.0,18.0,29,29.0,2,4,0,50.0,2.0,pace,1.2845528455284554,20.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,2,6,2.6,AJ Finch,D Padikkal,B Kumar,0,0,0,0,,20,0,19,101,163,163,0,143,8.495049504950495,6.315789473684211,1.3450495049504951,7.0,18.0,29,29.0,2,4,0,50.0,2.0,pace,1.2845528455284554,20.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,3,1,3.1,D Padikkal,AJ Finch,T Natarajan,0,0,0,0,,20,0,20,100,163,163,0,143,8.58,6.0,1.43,7.0,14.0,56,56.0,15,9,0,166.66666666666669,15.0,pace,1.2845528455284554,24.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,3,2,3.2,D Padikkal,AJ Finch,T Natarajan,4,0,4,0,,24,0,21,99,163,163,0,139,8.424242424242424,6.857142857142857,1.2285353535353536,11.0,18.0,56,56.0,15,9,0,166.66666666666669,15.0,pace,1.2845528455284554,28.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,3,3,3.3,D Padikkal,AJ Finch,T Natarajan,4,0,4,0,,28,0,22,98,163,163,0,135,8.26530612244898,7.636363636363637,1.0823615160349853,11.0,18.0,56,56.0,15,9,0,166.66666666666669,15.0,pace,1.2845528455284554,28.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,3,4,3.4,D Padikkal,AJ Finch,T Natarajan,0,0,0,0,,28,0,23,97,163,163,0,135,8.350515463917525,7.304347826086956,1.1432253313696612,10.0,16.0,56,56.0,15,9,0,166.66666666666669,15.0,pace,1.2845528455284554,32.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,3,5,3.5,D Padikkal,AJ Finch,T Natarajan,4,0,4,0,,32,0,24,96,163,163,0,131,8.1875,8.0,1.0234375,12.0,19.0,56,56.0,15,9,0,166.66666666666669,15.0,pace,1.2845528455284554,32.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,3,6,3.6,D Padikkal,AJ Finch,T Natarajan,0,0,0,0,,32,0,25,95,163,163,0,131,8.273684210526316,7.68,1.0773026315789473,12.0,19.0,56,56.0,15,9,0,166.66666666666669,15.0,pace,1.2845528455284554,32.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,4,1,4.1,AJ Finch,D Padikkal,MR Marsh,0,0,0,0,,32,0,26,94,163,163,0,131,8.361702127659575,7.384615384615385,1.132313829787234,12.0,19.0,29,29.0,1,2,0,50.0,1.0,pace,1.2845528455284554,33.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,4,2,4.2,AJ Finch,D Padikkal,MR Marsh,1,0,1,0,,33,0,27,93,163,163,0,130,8.387096774193548,7.333333333333333,1.1436950146627567,9.0,20.0,29,29.0,1,2,0,50.0,1.0,pace,1.2845528455284554,37.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,4,3,4.3,D Padikkal,AJ Finch,MR Marsh,4,0,4,0,,37,0,28,92,163,163,0,126,8.217391304347826,7.928571428571428,1.036427732079906,9.0,20.0,56,56.0,5,2,0,250.0,5.0,pace,1.2845528455284554,38.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,4,4,4.4,D Padikkal,AJ Finch,MR Marsh,1,0,1,0,,38,0,29,91,163,163,0,125,8.241758241758243,7.862068965517242,1.0482938114517062,10.0,20.0,56,56.0,5,2,0,250.0,5.0,pace,1.2845528455284554,39.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,4,5,4.5,AJ Finch,D Padikkal,V Shankar,0,1,1,0,,39,0,30,90,163,163,0,124,8.266666666666667,7.8,1.05982905982906,7.0,19.0,29,29.0,8,5,0,160.0,8.0,pace,1.2845528455284554,46.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,4,6,4.6,AJ Finch,D Padikkal,V Shankar,6,1,7,0,,46,0,31,89,163,163,0,117,7.8876404494382015,8.903225806451612,0.8859306301905228,14.0,26.0,29,29.0,8,5,0,160.0,8.0,pace,1.2845528455284554,47.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,4,7,4.7,AJ Finch,D Padikkal,V Shankar,1,0,1,0,,47,0,32,88,163,163,0,116,7.909090909090909,8.8125,0.8974854932301741,15.0,27.0,29,29.0,8,5,0,160.0,8.0,pace,1.2845528455284554,48.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,4,8,4.8,D Padikkal,AJ Finch,V Shankar,0,1,1,0,,48,0,33,87,163,163,0,115,7.931034482758621,8.727272727272727,0.908764367816092,15.0,24.0,56,56.0,3,6,1,50.0,3.0,pace,1.2845528455284554,48.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,4,9,4.9,D Padikkal,AJ Finch,V Shankar,0,0,0,0,,48,0,34,86,163,163,0,115,8.023255813953488,8.470588235294118,0.9471899224806202,11.0,20.0,56,56.0,3,6,1,50.0,3.0,pace,1.2845528455284554,49.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,5,1,5.1,AJ Finch,D Padikkal,Sandeep Sharma,1,0,1,0,,49,0,35,85,163,163,0,114,8.047058823529412,8.4,0.9579831932773109,11.0,21.0,29,29.0,9,9,0,100.0,9.0,pace,1.2845528455284554,51.0,1
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,5,2,5.2,D Padikkal,AJ Finch,Sandeep Sharma,2,0,2,0,,51,0,36,84,163,163,0,112,8.0,8.5,0.9411764705882353,12.0,19.0,56,56.0,16,18,1,88.88888888888889,16.0,pace,1.2845528455284554,51.0,1
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,5,3,5.3,D Padikkal,AJ Finch,Sandeep Sharma,0,0,0,0,,51,0,37,83,163,163,0,112,8.096385542168674,8.27027027027027,0.978974722419088,5.0,19.0,56,56.0,16,18,1,88.88888888888889,16.0,pace,1.2845528455284554,51.0,1
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,5,4,5.4,D Padikkal,AJ Finch,Sandeep Sharma,0,0,0,0,,51,0,38,82,163,163,0,112,8.195121951219512,8.052631578947368,1.0176948828311814,4.0,19.0,56,56.0,16,18,1,88.88888888888889,16.0,pace,1.2845528455284554,51.0,1
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,5,5,5.5,D Padikkal,AJ Finch,Sandeep Sharma,1,0,1,0,,52,0,39,81,163,163,0,111,8.222222222222221,8.0,1.0277777777777777,4.0,19.0,56,56.0,16,18,1,88.88888888888889,16.0,pace,1.2845528455284554,52.0,1
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,5,6,5.6,AJ Finch,D Padikkal,Sandeep Sharma,1,0,1,0,,53,0,40,80,163,163,0,110,8.25,7.949999999999999,1.0377358490566038,5.0,16.0,29,29.0,9,9,0,100.0,9.0,pace,1.2845528455284554,52.0,1
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,6,1,6.1,AJ Finch,D Padikkal,Rashid Khan,1,0,1,0,,54,0,41,79,163,163,0,109,8.278481012658228,7.902439024390244,1.047585560243788,5.0,16.0,29,29.0,21,16,0,131.25,21.0,spin,1.2845528455284554,53.0,1
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,6,2,6.2,D Padikkal,AJ Finch,Rashid Khan,1,0,1,0,,55,0,42,78,163,163,0,108,8.307692307692308,7.857142857142857,1.0573426573426574,4.0,16.0,56,56.0,14,16,2,87.5,7.0,spin,1.2845528455284554,54.0,1
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,6,3,6.3,AJ Finch,D Padikkal,Rashid Khan,1,0,1,0,,56,0,43,77,163,163,0,107,8.337662337662337,7.813953488372093,1.0670222634508348,5.0,10.0,29,29.0,21,16,0,131.25,21.0,spin,1.2845528455284554,51.0,1
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,6,4,6.4,D Padikkal,AJ Finch,Rashid Khan,1,0,1,0,,57,0,44,76,163,163,0,106,8.368421052631579,7.772727272727273,1.0766389658356417,6.0,10.0,56,56.0,14,16,2,87.5,7.0,spin,1.2845528455284554,52.0,1
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,6,5,6.5,AJ Finch,D Padikkal,Rashid Khan,1,0,1,0,,58,0,45,75,163,163,0,105,8.4,7.733333333333333,1.0862068965517242,6.0,10.0,29,29.0,21,16,0,131.25,21.0,spin,1.2845528455284554,49.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,6,6,6.6,D Padikkal,AJ Finch,Rashid Khan,1,0,1,0,,59,0,46,74,163,163,0,104,8.432432432432432,7.695652173913043,1.0957398076042144,6.0,11.0,56,56.0,14,16,2,87.5,7.0,spin,1.2845528455284554,48.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,7,1,7.1,D Padikkal,AJ Finch,T Natarajan,1,0,1,0,,60,0,47,73,163,163,0,103,8.465753424657535,7.659574468085107,1.1052511415525115,6.0,11.0,56,56.0,15,9,0,166.66666666666669,15.0,pace,1.2845528455284554,47.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,7,2,7.2,AJ Finch,D Padikkal,T Natarajan,0,0,0,0,,60,0,48,72,163,163,0,103,8.583333333333334,7.5,1.1444444444444446,5.0,9.0,29,29.0,8,6,0,133.33333333333331,8.0,pace,1.2845528455284554,48.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,7,3,7.3,AJ Finch,D Padikkal,T Natarajan,1,0,1,0,,61,0,49,71,163,163,0,102,8.619718309859154,7.469387755102042,1.1540060032325097,5.0,10.0,29,29.0,8,6,0,133.33333333333331,8.0,pace,1.2845528455284554,49.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,7,4,7.4,D Padikkal,AJ Finch,T Natarajan,1,0,1,0,,62,0,50,70,163,163,0,101,8.657142857142858,7.4399999999999995,1.1635944700460832,5.0,11.0,56,56.0,15,9,0,166.66666666666669,15.0,pace,1.2845528455284554,50.0,1
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,7,5,7.5,AJ Finch,D Padikkal,T Natarajan,1,0,1,0,,63,0,51,69,163,163,0,100,8.695652173913043,7.411764705882353,1.173222912353347,5.0,11.0,29,29.0,8,6,0,133.33333333333331,8.0,pace,1.2845528455284554,47.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,7,6,7.6,D Padikkal,AJ Finch,T Natarajan,1,0,1,0,,64,0,52,68,163,163,0,99,8.735294117647058,7.384615384615385,1.1829044117647056,5.0,11.0,56,56.0,15,9,0,166.66666666666669,15.0,pace,1.2845528455284554,47.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,8,1,8.1,D Padikkal,AJ Finch,Rashid Khan,0,1,1,0,,65,0,53,67,163,163,0,98,8.776119402985076,7.3584905660377355,1.1926521239954078,5.0,11.0,56,56.0,14,16,2,87.5,7.0,spin,1.2845528455284554,45.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,8,2,8.2,AJ Finch,D Padikkal,Rashid Khan,0,0,0,0,,65,0,54,66,163,163,0,98,8.909090909090908,7.222222222222222,1.2335664335664334,5.0,10.0,29,29.0,21,16,0,131.25,21.0,spin,1.2845528455284554,45.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,8,3,8.3,AJ Finch,D Padikkal,Rashid Khan,0,0,0,0,,65,0,55,65,163,163,0,98,9.046153846153846,7.090909090909092,1.275739644970414,4.0,9.0,29,29.0,21,16,0,131.25,21.0,spin,1.2845528455284554,49.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,8,4,8.4,AJ Finch,D Padikkal,Rashid Khan,4,0,4,0,,69,0,56,64,163,163,0,94,8.8125,7.392857142857142,1.1920289855072466,7.0,12.0,29,29.0,21,16,0,131.25,21.0,spin,1.2845528455284554,51.0,1
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,8,5,8.5,AJ Finch,D Padikkal,Rashid Khan,6,0,6,0,,75,0,57,63,163,163,0,88,8.380952380952381,7.894736842105263,1.0615873015873016,12.0,17.0,29,29.0,21,16,0,131.25,21.0,spin,1.2845528455284554,47.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,8,6,8.6,AJ Finch,D Padikkal,Rashid Khan,0,0,0,0,,75,0,58,62,163,163,0,88,8.516129032258064,7.758620689655173,1.0976344086021506,11.0,16.0,29,29.0,21,16,0,131.25,21.0,spin,1.2845528455284554,49.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,9,1,9.1,D Padikkal,AJ Finch,Abhishek Sharma,2,0,2,0,,77,0,59,61,163,163,0,86,8.459016393442623,7.830508474576271,1.0802639982967852,12.0,17.0,56,56.0,10,5,0,200.0,10.0,pace,1.2845528455284554,47.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,9,2,9.2,D Padikkal,AJ Finch,Abhishek Sharma,2,0,2,0,,79,0,60,60,163,163,0,84,8.4,7.9,1.0632911392405062,14.0,19.0,56,56.0,10,5,0,200.0,10.0,pace,1.2845528455284554,51.0,1
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,9,3,9.3,D Padikkal,AJ Finch,Abhishek Sharma,4,0,4,0,,83,0,61,59,163,163,0,80,8.135593220338983,8.163934426229508,0.9965284868286706,18.0,22.0,56,56.0,10,5,0,200.0,10.0,pace,1.2845528455284554,52.0,1
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,9,4,9.4,D Padikkal,AJ Finch,Abhishek Sharma,1,0,1,0,,84,0,62,58,163,163,0,79,8.172413793103448,8.129032258064516,1.0053366174055829,15.0,22.0,56,56.0,10,5,0,200.0,10.0,pace,1.2845528455284554,52.0,1
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,9,5,9.5,AJ Finch,D Padikkal,Abhishek Sharma,1,0,1,0,,85,0,63,57,163,163,0,78,8.210526315789474,8.095238095238095,1.0142414860681115,10.0,22.0,29,29.0,1,2,1,50.0,1.0,pace,1.2845528455284554,49.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,9,6,9.6,D Padikkal,AJ Finch,Abhishek Sharma,1,0,1,0,,86,0,64,56,163,163,0,77,8.25,8.0625,1.0232558139534884,11.0,22.0,56,56.0,10,5,0,200.0,10.0,pace,1.2845528455284554,50.0,1
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,10,1,10.1,D Padikkal,AJ Finch,V Shankar,2,0,2,0,,88,0,65,55,163,163,0,75,8.181818181818182,8.123076923076923,1.0072314049586777,11.0,23.0,56,56.0,3,6,1,50.0,3.0,pace,1.2845528455284554,49.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,10,2,10.2,D Padikkal,AJ Finch,V Shankar,0,0,0,0,,88,0,66,54,163,163,0,75,8.333333333333334,8.0,1.0416666666666667,9.0,23.0,56,56.0,3,6,1,50.0,3.0,pace,1.2845528455284554,43.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,10,3,10.3,D Padikkal,AJ Finch,V Shankar,1,0,1,0,,89,0,67,53,163,163,0,74,8.377358490566037,7.970149253731344,1.0510917956328174,6.0,24.0,56,56.0,3,6,1,50.0,3.0,pace,1.2845528455284554,42.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,10,4,10.4,AJ Finch,D Padikkal,V Shankar,0,0,0,0,,89,0,68,52,163,163,0,74,8.538461538461538,7.852941176470588,1.087294727744166,5.0,20.0,29,29.0,8,5,0,160.0,8.0,pace,1.2845528455284554,42.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,10,5,10.5,AJ Finch,D Padikkal,V Shankar,1,0,1,0,,90,0,69,51,163,163,0,73,8.588235294117647,7.826086956521739,1.0973856209150326,5.0,15.0,29,29.0,8,5,0,160.0,8.0,pace,1.2845528455284554,42.0,0
1216534.json,2020-09-21,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,10,6,10.6,D Padikkal,AJ Finch,V Shankar,0,0,0,1,bowled,90,1,70,50,163,163,0,73,8.76,7.714285714285714,1.1355555555555554,4.0,15.0,56,56.0,3,6,1,50.0,3.0,pace,1.2845528455284554,41.0,0
