venue,batsman,bowler,over,ball,current_score,wickets,runs_last_6,runs_last_12,current_rr,future_runs_6,future_runs_12,future_runs_18
"Brabourne Stadium, Mumbai",B Sai Sudharsan,Arshdeep Singh,11,3,105,1,7,11,9.130426843107093,52,85,85
"Brabourne Stadium, Mumbai",Shubman Gill,Arshdeep Singh,11,4,109,1,7,15,9.342849134700742,49,81,81
"Brabourne Stadium, Mumbai",Shubman Gill,Arshdeep Singh,11,5,110,1,7,16,9.295766792309752,48,80,80
"Brabourne Stadium, Mumbai",Shubman Gill,VG Arora,12,0,111,1,7,15,9.24999229167309,49,79,79
"Brabourne Stadium, Mumbai",B Sai Sudharsan,VG Arora,12,1,112,1,8,16,9.20547188591352,49,78,78
"Brabourne Stadium, Mumbai",Shubman Gill,VG Arora,12,2,116,1,12,19,9.405397779407206,49,74,74
"Brabourne Stadium, Mumbai",Shubman Gill,VG Arora,12,3,117,1,12,19,9.359992512005991,52,73,73
"Brabourne Stadium, Mumbai",B Sai Sudharsan,VG Arora,12,4,118,1,9,16,9.31578211911938,52,72,72
"Brabourne Stadium, Mumbai",Shubman Gill,VG Arora,12,5,119,1,9,16,9.272720047231132,51,71,71
"Brabourne Stadium, Mumbai",Shubman Gill,K Rabada,13,0,121,1,10,17,9.307685147934501,51,69,69
"Brabourne Stadium, Mumbai",Shubman Gill,K Rabada,13,1,122,1,10,18,9.265815747481712,50,68,68
"Brabourne Stadium, Mumbai",B Sai Sudharsan,K Rabada,13,2,126,1,10,22,9.449992912505316,47,64,64
"Brabourne Stadium, Mumbai",B Sai Sudharsan,K Rabada,13,3,127,1,10,22,9.407400438962638,50,63,63
"Brabourne Stadium, Mumbai",Shubman Gill,K Rabada,13,4,128,1,10,19,9.365846805477949,50,62,62
"Brabourne Stadium, Mumbai",B Sai Sudharsan,K Rabada,13,5,128,1,9,18,9.253005359273233,56,62,62
"Brabourne Stadium, Mumbai",Shubman Gill,RD Chahar,14,0,130,1,9,19,9.285707653065963,60,60,60
"Brabourne Stadium, Mumbai",Shubman Gill,RD Chahar,14,1,132,1,10,20,9.317640481665544,58,58,58
"Brabourne Stadium, Mumbai",Shubman Gill,RD Chahar,14,2,133,1,7,17,9.279063293676773,57,57,57
"Brabourne Stadium, Mumbai",B Sai Sudharsan,RD Chahar,14,3,133,2,6,16,9.172407467305195,57,57,57
"Brabourne Stadium, Mumbai",HH Pandya,RD Chahar,14,4,133,2,5,15,9.068175635334795,57,57,57
"Brabourne Stadium, Mumbai",HH Pandya,RD Chahar,14,5,134,2,6,15,9.033701775032512,56,56,56
"Brabourne Stadium, Mumbai",HH Pandya,Arshdeep Singh,15,0,134,2,4,13,8.93332737778175,56,56,56
"Brabourne Stadium, Mumbai",HH Pandya,Arshdeep Singh,15,1,135,2,3,13,8.901093032246353,55,55,55
"Brabourne Stadium, Mumbai",Shubman Gill,Arshdeep Singh,15,2,135,2,2,9,8.804342084124727,55,55,55
"Brabourne Stadium, Mumbai",Shubman Gill,Arshdeep Singh,15,3,136,2,3,9,8.774187887620718,54,54,54
"Brabourne Stadium, Mumbai",HH Pandya,Arshdeep Singh,15,4,136,2,3,8,8.68084552286456,54,54,54
"Brabourne Stadium, Mumbai",HH Pandya,Arshdeep Singh,15,5,140,2,6,12,8.842099678673888,50,50,50
"Brabourne Stadium, Mumbai",Shubman Gill,RD Chahar,16,0,142,2,8,12,8.874994453128467,48,48,48
"Brabourne Stadium, Mumbai",HH Pandya,RD Chahar,16,1,142,2,7,10,8.783499721546564,48,48,48
"Brabourne Stadium, Mumbai",HH Pandya,RD Chahar,16,2,146,2,11,13,8.938770037487734,44,44,44
"Brabourne Stadium, Mumbai",HH Pandya,RD Chahar,16,3,150,2,14,17,9.090903581270558,40,40,40
"Brabourne Stadium, Mumbai",HH Pandya,RD Chahar,16,4,150,2,14,17,8.99999460000324,40,40,40
"Brabourne Stadium, Mumbai",HH Pandya,RD Chahar,16,5,151,2,11,17,8.970291700816812,39,39,39
"Brabourne Stadium, Mumbai",Shubman Gill,RD Chahar,16,6,153,2,11,19,8.999994705885467,37,37,37
"Brabourne Stadium, Mumbai",HH Pandya,Arshdeep Singh,17,0,153,2,11,18,8.999994705885467,37,37,37
"Brabourne Stadium, Mumbai",HH Pandya,Arshdeep Singh,17,1,154,2,8,19,8.97086856065909,36,36,36
"Brabourne Stadium, Mumbai",Shubman Gill,Arshdeep Singh,17,2,156,2,6,20,8.999994807695304,34,34,34
"Brabourne Stadium, Mumbai",Shubman Gill,Arshdeep Singh,17,3,157,2,7,21,8.97142344490089,33,33,33
"Brabourne Stadium, Mumbai",HH Pandya,Arshdeep Singh,17,4,158,2,7,18,8.943391164118209,32,32,32
"Brabourne Stadium, Mumbai",Shubman Gill,Arshdeep Singh,17,5,158,2,5,16,8.859808115995449,32,32,32
"Brabourne Stadium, Mumbai",HH Pandya,K Rabada,18,0,160,2,7,18,8.888883950620027,30,30,30
"Brabourne Stadium, Mumbai",Shubman Gill,K Rabada,18,1,161,2,7,15,8.862380442726362,29,29,29
"Brabourne Stadium, Mumbai",HH Pandya,K Rabada,18,2,165,2,9,15,8.999995090911769,25,25,25
"Brabourne Stadium, Mumbai",HH Pandya,K Rabada,18,3,169,2,12,19,9.135130197226921,21,21,21
"Brabourne Stadium, Mumbai",HH Pandya,K Rabada,18,4,170,2,12,19,9.10713797831894,20,20,20
"Brabourne Stadium, Mumbai",Shubman Gill,K Rabada,18,5,170,3,12,17,9.026543879711214,20,20,20
"Brabourne Stadium, Mumbai",DA Miller,K Rabada,18,6,171,3,11,18,8.999995263160388,19,19,19
"Brabourne Stadium, Mumbai",DA Miller,OF Smith,19,0,172,3,11,18,9.05262681440694,18,18,18
"Brabourne Stadium, Mumbai",DA Miller,OF Smith,19,1,172,4,7,16,8.973908361439115,18,18,18
"Brabourne Stadium, Mumbai",R Tewatia,OF Smith,19,2,173,4,4,16,8.948271233652811,17,17,17
"Brabourne Stadium, Mumbai",DA Miller,OF Smith,19,3,177,4,7,19,9.076918422093117,13,13,13
"Brabourne Stadium, Mumbai",DA Miller,OF Smith,19,4,178,4,8,20,9.050842855503632,12,12,12
"Brabourne Stadium, Mumbai",R Tewatia,OF Smith,19,5,184,4,13,24,9.277306246736346,6,6,6
"Brabourne Stadium, Mumbai",R Tewatia,OF Smith,19,6,190,4,18,29,9.499995250002375,0,0,0
"Dr DY Patil Sports Academy, Mumbai",WP Saha,Sandeep Sharma,0,0,0,0,0,0,0.0,43,74,129
"Dr DY Patil Sports Academy, Mumbai",WP Saha,Sandeep Sharma,0,1,4,0,4,4,23.998560086394818,40,72,125
"Dr DY Patil Sports Academy, Mumbai",WP Saha,Sandeep Sharma,0,2,4,0,4,4,11.999640010799677,40,76,125
"Dr DY Patil Sports Academy, Mumbai",WP Saha,Sandeep Sharma,0,3,4,0,4,4,7.999840003199937,40,77,126
"Dr DY Patil Sports Academy, Mumbai",WP Saha,Sandeep Sharma,0,4,4,0,4,4,5.99991000134998,40,77,127
"Dr DY Patil Sports Academy, Mumbai",WP Saha,Sandeep Sharma,0,5,4,0,4,4,4.799942400691192,41,78,128
"Dr DY Patil Sports Academy, Mumbai",Shubman Gill,K Rabada,1,0,4,0,4,4,3.9999600003999958,42,79,129
"Dr DY Patil Sports Academy, Mumbai",Shubman Gill,K Rabada,1,1,8,0,4,8,6.857084082136438,39,76,126
"Dr DY Patil Sports Academy, Mumbai",Shubman Gill,K Rabada,1,2,12,0,8,12,8.999932500506246,35,73,123
"Dr DY Patil Sports Academy, Mumbai",Shubman Gill,K Rabada,1,3,12,0,8,12,7.999946667022219,35,77,125
"Dr DY Patil Sports Academy, Mumbai",Shubman Gill,K Rabada,1,4,13,0,9,13,7.799953200280798,36,77,129
"Dr DY Patil Sports Academy, Mumbai",WP Saha,K Rabada,1,5,17,0,13,17,9.272676694490757,33,75,125
"Dr DY Patil Sports Academy, Mumbai",Shubman Gill,Sandeep Sharma,2,0,17,1,13,17,8.4999575002125,35,76,126
"Dr DY Patil Sports Academy, Mumbai",WP Saha,Sandeep Sharma,2,1,21,1,13,17,9.692262958786344,32,73,122
"Dr DY Patil Sports Academy, Mumbai",WP Saha,Sandeep Sharma,2,2,21,1,9,17,8.999961428736734,32,74,122
"Dr DY Patil Sports Academy, Mumbai",WP Saha,Sandeep Sharma,2,3,21,1,9,17,8.3999664001344,33,75,122
"Dr DY Patil Sports Academy, Mumbai",WP Saha,Sandeep Sharma,2,4,21,1,8,17,7.874970468860742,34,75,122
"Dr DY Patil Sports Academy, Mumbai",WP Saha,Sandeep Sharma,2,5,22,1,5,18,7.764678477605373,34,75,121
"Dr DY Patil Sports Academy, Mumbai",WP Saha,K Rabada,3,0,22,1,5,18,7.33330888897037,34,77,121
"Dr DY Patil Sports Academy, Mumbai",WP Saha,K Rabada,3,1,26,1,5,18,8.210500387893513,32,74,117
"Dr DY Patil Sports Academy, Mumbai",WP Saha,K Rabada,3,2,28,1,7,16,8.399974800075599,30,76,115
"Dr DY Patil Sports Academy, Mumbai",WP Saha,K Rabada,3,3,34,1,13,22,9.714257959262973,26,71,109
"Dr DY Patil Sports Academy, Mumbai",WP Saha,K Rabada,3,4,34,2,13,21,9.272701983540045,27,72,109
"Dr DY Patil Sports Academy, Mumbai",HH Pandya,K Rabada,3,5,34,2,12,17,8.869542079455444,28,74,109
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,Sandeep Sharma,4,0,34,2,12,17,8.499978750053126,29,75,109
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,Sandeep Sharma,4,1,35,2,9,14,8.399979840048385,28,75,108
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,Sandeep Sharma,4,2,35,2,7,14,8.076904437912837,29,77,108
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,Sandeep Sharma,4,3,35,2,1,14,7.77776049386557,30,77,108
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,Sandeep Sharma,4,4,37,2,3,16,7.928554438811917,28,75,106
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,Sandeep Sharma,4,5,38,2,4,16,7.862052699201313,28,74,105
"Dr DY Patil Sports Academy, Mumbai",HH Pandya,Sandeep Sharma,4,6,38,2,4,16,7.5999848000304,29,75,105
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,Arshdeep Singh,5,0,39,2,4,13,7.7999844000312,28,74,104
"Dr DY Patil Sports Academy, Mumbai",HH Pandya,Arshdeep Singh,5,1,40,2,5,12,7.741920499508711,27,80,103
"Dr DY Patil Sports Academy, Mumbai",HH Pandya,Arshdeep Singh,5,2,40,2,5,6,7.499985937526368,28,82,103
"Dr DY Patil Sports Academy, Mumbai",HH Pandya,Arshdeep Singh,5,3,40,2,3,6,7.272714049610819,32,82,103
"Dr DY Patil Sports Academy, Mumbai",HH Pandya,Arshdeep Singh,5,4,40,2,2,6,7.058811072686343,33,83,103
"Dr DY Patil Sports Academy, Mumbai",HH Pandya,Arshdeep Singh,5,5,41,2,3,7,7.028559379612493,32,84,102
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,Arshdeep Singh,5,6,42,2,3,7,6.999988333352778,32,87,101
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,R Dhawan,6,0,43,2,3,8,7.16665472224213,31,86,100
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,R Dhawan,6,1,44,2,4,9,7.1351235646644895,32,85,99
"Dr DY Patil Sports Academy, Mumbai",HH Pandya,R Dhawan,6,2,44,3,4,7,6.947357451540867,36,85,99
"Dr DY Patil Sports Academy, Mumbai",DA Miller,R Dhawan,6,3,44,3,4,6,6.769220355045608,37,86,99
"Dr DY Patil Sports Academy, Mumbai",DA Miller,R Dhawan,6,4,44,3,3,6,6.59999010001485,37,87,99
"Dr DY Patil Sports Academy, Mumbai",DA Miller,R Dhawan,6,5,45,3,3,6,6.585356216551879,37,87,98
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,R Dhawan,6,6,46,3,3,6,6.5714191836868805,37,87,97
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,LS Livingstone,7,0,46,3,2,6,6.5714191836868805,37,87,97
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,LS Livingstone,7,1,47,3,3,7,6.558130384004116,37,87,96
"Dr DY Patil Sports Academy, Mumbai",DA Miller,LS Livingstone,7,2,47,3,3,7,6.409082169433406,38,88,96
"Dr DY Patil Sports Academy, Mumbai",DA Miller,LS Livingstone,7,3,47,3,3,6,6.266658311122252,42,90,96
"Dr DY Patil Sports Academy, Mumbai",DA Miller,LS Livingstone,7,4,49,3,4,7,6.391296011353028,41,93,94
"Dr DY Patil Sports Academy, Mumbai",DA Miller,LS Livingstone,7,5,50,3,4,7,6.382970574931181,42,92,93
"Dr DY Patil Sports Academy, Mumbai",DA Miller,R Dhawan,8,0,52,3,6,8,6.499991875010156,41,91,91
"Dr DY Patil Sports Academy, Mumbai",DA Miller,R Dhawan,8,1,53,3,6,9,6.489787971688199,41,90,90
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,R Dhawan,8,2,53,3,6,9,6.359992368009158,42,90,90
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,R Dhawan,8,3,54,3,7,10,6.3529337024309385,42,89,89
"Dr DY Patil Sports Academy, Mumbai",DA Miller,R Dhawan,8,4,55,3,6,10,6.346146523677088,41,88,88
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,R Dhawan,8,5,56,3,6,10,6.339615464586267,41,87,87
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,RD Chahar,9,0,56,3,4,10,6.222215308649657,43,87,87
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,RD Chahar,9,1,58,3,5,11,6.327265824800919,42,85,85
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,RD Chahar,9,2,58,3,5,11,6.214279056129582,46,85,85
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,LS Livingstone,9,3,60,3,6,13,6.3157828254917625,45,83,83
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,LS Livingstone,9,4,61,3,6,12,6.310338299650035,45,82,82
"Dr DY Patil Sports Academy, Mumbai",DA Miller,LS Livingstone,9,5,62,3,6,12,6.305078333818644,46,81,81
"Dr DY Patil Sports Academy, Mumbai",DA Miller,Sandeep Sharma,10,0,63,3,7,11,6.299993700006301,46,80,80
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,Sandeep Sharma,10,1,63,3,5,10,6.196715216345689,47,80,80
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,Sandeep Sharma,10,2,64,3,6,11,6.193542393346071,48,79,79
"Dr DY Patil Sports Academy, Mumbai",DA Miller,Sandeep Sharma,10,3,65,3,5,11,6.190470294790195,47,78,78
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,Sandeep Sharma,10,4,65,3,4,10,6.093744287114731,47,78,78
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,Sandeep Sharma,10,5,66,3,4,10,6.092302068644244,46,77,77
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,LS Livingstone,11,0,67,3,4,11,6.090903553724043,46,76,76
"Dr DY Patil Sports Academy, Mumbai",DA Miller,LS Livingstone,11,1,67,4,4,9,5.999994626870484,53,76,76
"Dr DY Patil Sports Academy, Mumbai",R Tewatia,LS Livingstone,11,2,68,4,4,10,5.999994705887024,54,75,75
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,LS Livingstone,11,3,72,4,7,12,6.260864120987721,50,71,71
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,LS Livingstone,11,4,73,4,8,12,6.257137493882149,50,70,70
"Dr DY Patil Sports Academy, Mumbai",R Tewatia,LS Livingstone,11,5,73,4,7,11,6.169008871260108,52,70,70
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,R Dhawan,12,0,74,4,7,11,6.16666152778206,55,69,69
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,R Dhawan,12,1,76,4,9,13,6.2465702082984595,53,67,67
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,R Dhawan,12,2,80,4,12,16,6.486481227177383,49,63,63
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,R Dhawan,12,3,81,4,9,16,6.479994816004147,49,62,62
"Dr DY Patil Sports Academy, Mumbai",R Tewatia,R Dhawan,12,4,81,4,8,16,6.394731793632795,50,62,62
"Dr DY Patil Sports Academy, Mumbai",R Tewatia,R Dhawan,12,5,82,4,9,16,6.389605410697082,50,61,61
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,R Dhawan,12,6,83,4,9,16,6.384610473376559,50,60,60
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,RD Chahar,13,0,83,4,7,16,6.384610473376559,50,60,60
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,RD Chahar,13,1,84,4,4,16,6.379741990069375,50,59,59
"Dr DY Patil Sports Academy, Mumbai",R Tewatia,RD Chahar,13,2,85,4,4,13,6.374995218753586,50,58,58
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,RD Chahar,13,3,89,4,8,16,6.59258770919429,48,54,54
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,RD Chahar,13,4,90,4,8,17,6.585361035101682,52,53,53
"Dr DY Patil Sports Academy, Mumbai",R Tewatia,RD Chahar,13,5,92,4,9,18,6.650597601977637,50,51,51
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,R Dhawan,14,0,93,4,10,17,6.642852397962573,50,50,50
"Dr DY Patil Sports Academy, Mumbai",R Tewatia,R Dhawan,14,1,94,4,10,14,6.635289433913341,49,49,49
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,R Dhawan,14,2,95,4,10,14,6.627902352626266,48,48,48
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,R Dhawan,14,3,96,4,7,15,6.620685089182698,47,47,47
"Dr DY Patil Sports Academy, Mumbai",R Tewatia,R Dhawan,14,4,96,4,6,14,6.545450082647672,47,47,47
"Dr DY Patil Sports Academy, Mumbai",R Tewatia,R Dhawan,14,5,97,4,5,14,6.539321434165325,46,46,46
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,R Dhawan,14,6,98,4,5,15,6.533328977780681,45,45,45
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,Arshdeep Singh,15,0,99,4,5,15,6.599995600002933,44,44,44
"Dr DY Patil Sports Academy, Mumbai",R Tewatia,Arshdeep Singh,15,1,100,4,5,15,6.593402246108409,43,43,43
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,Arshdeep Singh,15,2,104,4,8,15,6.782604272214605,39,39,39
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,Arshdeep Singh,15,3,105,4,9,15,6.774189177942466,38,38,38
"Dr DY Patil Sports Academy, Mumbai",R Tewatia,Arshdeep Singh,15,4,106,4,9,14,6.765953128115025,37,37,37
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,Arshdeep Singh,15,5,108,4,10,15,6.821048323548427,35,35,35
"Dr DY Patil Sports Academy, Mumbai",R Tewatia,K Rabada,16,0,109,4,10,15,6.812495742190161,34,34,34
"Dr DY Patil Sports Academy, Mumbai",R Tewatia,K Rabada,16,1,110,4,10,15,6.8041195026064925,33,33,33
"Dr DY Patil Sports Academy, Mumbai",R Tewatia,K Rabada,16,2,112,4,8,16,6.8571386588947,31,31,31
"Dr DY Patil Sports Academy, Mumbai",R Tewatia,K Rabada,16,3,112,5,7,16,6.787874674015349,31,31,31
"Dr DY Patil Sports Academy, Mumbai",Rashid Khan,K Rabada,16,4,112,6,6,15,6.719995968002419,31,31,31
"Dr DY Patil Sports Academy, Mumbai",PJ Sangwan,K Rabada,16,5,112,6,4,14,6.653461393983331,31,31,31
"Dr DY Patil Sports Academy, Mumbai",PJ Sangwan,K Rabada,16,6,112,6,3,13,6.588231418687401,31,31,31
"Dr DY Patil Sports Academy, Mumbai",PJ Sangwan,K Rabada,16,7,113,6,3,13,6.582520437366735,30,30,30
"Dr DY Patil Sports Academy, Mumbai",PJ Sangwan,K Rabada,16,8,114,6,2,10,6.5769192825465685,29,29,29
"Dr DY Patil Sports Academy, Mumbai",PJ Sangwan,Arshdeep Singh,17,0,115,6,3,10,6.764701903116528,28,28,28
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,Arshdeep Singh,17,1,121,6,9,15,7.048539583375,22,22,22
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,Arshdeep Singh,17,2,122,6,10,14,7.038457477812994,21,21,21
"Dr DY Patil Sports Academy, Mumbai",PJ Sangwan,Arshdeep Singh,17,3,122,7,10,13,6.971424587757379,21,21,21
"Dr DY Patil Sports Academy, Mumbai",LH Ferguson,Arshdeep Singh,17,4,123,7,10,13,6.96226021004139,20,20,20
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,Arshdeep Singh,17,5,125,7,11,13,7.009341863920451,18,18,18
"Dr DY Patil Sports Academy, Mumbai",LH Ferguson,K Rabada,18,0,129,7,14,17,7.166662685187397,14,14,14
"Dr DY Patil Sports Academy, Mumbai",LH Ferguson,K Rabada,18,1,129,8,8,17,7.100913522432923,14,14,14
"Dr DY Patil Sports Academy, Mumbai",AS Joseph,K Rabada,18,2,129,8,7,17,7.036359798349202,14,14,14
"Dr DY Patil Sports Academy, Mumbai",AS Joseph,K Rabada,18,3,130,8,8,18,7.027023228636093,13,13,13
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,K Rabada,18,4,131,8,8,18,7.01785338329283,12,12,12
"Dr DY Patil Sports Academy, Mumbai",AS Joseph,K Rabada,18,5,132,8,7,18,7.008845836011061,11,11,11
"Dr DY Patil Sports Academy, Mumbai",AS Joseph,Arshdeep Singh,19,0,133,8,4,18,6.999996315791413,10,10,10
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,Arshdeep Singh,19,1,134,8,5,13,6.991300700190939,9,9,9
"Dr DY Patil Sports Academy, Mumbai",AS Joseph,Arshdeep Singh,19,2,135,8,6,13,6.982755008919823,8,8,8
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,Arshdeep Singh,19,3,137,8,7,15,7.02563742275004,6,6,6
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,Arshdeep Singh,19,4,142,8,11,19,7.220335311693909,1,1,1
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,Arshdeep Singh,19,5,142,8,10,17,7.159660255633485,1,1,1
"Dr DY Patil Sports Academy, Mumbai",B Sai Sudharsan,Arshdeep Singh,19,6,143,8,10,14,7.149996425001787,0,0,0
"Dr DY Patil Sports Academy, Mumbai",JM Bairstow,Mohammed Shami,0,0,0,0,0,0,0.0,47,101,145
"Dr DY Patil Sports Academy, Mumbai",JM Bairstow,Mohammed Shami,0,1,0,0,0,0,0.0,51,101,145
"Dr DY Patil Sports Academy, Mumbai",JM Bairstow,Mohammed Shami,0,2,0,0,0,0,0.0,52,101,145
"Dr DY Patil Sports Academy, Mumbai",JM Bairstow,Mohammed Shami,0,3,1,0,1,1,1.9999600007999843,55,101,144
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,Mohammed Shami,0,4,1,0,1,1,1.499977500337495,56,102,144
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,Mohammed Shami,0,5,2,0,2,2,2.399971200345596,56,102,143
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,PJ Sangwan,1,0,6,0,6,6,5.999940000599993,52,98,139
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,PJ Sangwan,1,1,10,0,10,10,8.571355102670548,49,96,135
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,PJ Sangwan,1,2,10,0,10,10,7.499943750421872,50,97,135
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,PJ Sangwan,1,3,10,0,9,10,6.666622222518516,51,102,135
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,PJ Sangwan,1,4,10,0,9,10,5.999964000215998,52,102,135
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,PJ Sangwan,1,5,10,0,8,10,5.454515702641622,52,102,135
"Dr DY Patil Sports Academy, Mumbai",JM Bairstow,Mohammed Shami,2,0,10,0,4,10,4.999975000125,54,102,135
"Dr DY Patil Sports Academy, Mumbai",JM Bairstow,Mohammed Shami,2,1,10,1,0,10,4.615363313707783,55,104,135
"Dr DY Patil Sports Academy, Mumbai",PBB Rajapaksa,Mohammed Shami,2,2,10,1,0,10,4.285695918446064,57,105,135
"Dr DY Patil Sports Academy, Mumbai",PBB Rajapaksa,Mohammed Shami,2,3,14,1,4,13,5.599977600089599,54,102,131
"Dr DY Patil Sports Academy, Mumbai",PBB Rajapaksa,Mohammed Shami,2,4,14,1,4,13,5.249980312573828,55,102,131
"Dr DY Patil Sports Academy, Mumbai",PBB Rajapaksa,Mohammed Shami,2,5,18,1,8,16,6.352918754404396,51,99,127
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,AS Joseph,3,0,18,1,8,12,5.9999800000666665,52,105,127
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,AS Joseph,3,1,18,1,8,8,5.68419257623397,52,111,127
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,AS Joseph,3,2,19,1,9,9,5.6999829000513,52,116,126
"Dr DY Patil Sports Academy, Mumbai",PBB Rajapaksa,AS Joseph,3,3,20,1,6,10,5.714269387801749,52,119,125
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,AS Joseph,3,4,26,1,12,16,7.090889752118858,50,115,119
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,AS Joseph,3,5,30,1,12,20,7.82606654069598,46,115,115
"Dr DY Patil Sports Academy, Mumbai",PBB Rajapaksa,Mohammed Shami,4,0,31,1,13,21,7.749980625048438,45,114,114
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,Mohammed Shami,4,1,31,1,13,21,7.439982144042855,46,114,114
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,Mohammed Shami,4,2,31,1,12,21,7.153829645008512,48,114,114
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,Mohammed Shami,4,3,31,1,11,17,6.888873580280933,50,114,114
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,Mohammed Shami,4,4,31,1,5,17,6.642842908193768,51,114,114
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,Mohammed Shami,4,5,35,1,5,17,7.241364328211736,48,110,110
"Dr DY Patil Sports Academy, Mumbai",PBB Rajapaksa,LH Ferguson,5,0,36,1,5,18,7.199985600028801,49,109,109
"Dr DY Patil Sports Academy, Mumbai",PBB Rajapaksa,LH Ferguson,5,1,37,1,6,19,7.161276462045557,49,108,108
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,LH Ferguson,5,2,37,1,6,18,6.93748699221189,53,108,108
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,LH Ferguson,5,3,37,1,6,17,6.7272604958900075,54,108,108
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,LH Ferguson,5,4,41,1,10,15,7.235281349503501,56,104,104
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,LH Ferguson,5,5,41,1,6,11,7.028559379612493,56,104,104
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,LH Ferguson,5,6,43,1,7,12,7.16665472224213,58,102,102
"Dr DY Patil Sports Academy, Mumbai",PBB Rajapaksa,PJ Sangwan,6,0,47,1,10,16,7.833320277799538,54,98,98
